subject,frame,pipeline,group,accuracy,auc,best
6,sensor,quantum/QRE-RBF,quantum,0.4222222222222222,0.4146825396825396,"{""C"": 10.0, ""gamma_mult"": 0.25}"
7,sensor,classical/TS+LR,classical,0.8888888888888888,0.9940711462450592,"{""clf__C"": 0.1}"
7,sensor,classical/MDM,classical,0.8222222222222222,0.9545454545454546,{}
7,sensor,control/riemann-kernel-SVM,control,0.8888888888888888,0.9920948616600792,"{""C"": 0.1}"
7,sensor,control/logeuclid-kernel-SVM,control,0.8888888888888888,0.9841897233201582,"{""C"": 0.1}"
7,sensor,quantum/HS-overlap,quantum,0.8444444444444444,0.934782608695652,"{""C"": 10.0, ""gamma_mult"": 1.0}"
7,sensor,quantum/Fidelity,quantum,0.8222222222222222,0.9288537549407114,"{""C"": 10.0, ""gamma_mult"": 1.0}"
7,sensor,quantum/HS-RBF,quantum,0.8222222222222222,0.9308300395256918,"{""C"": 10.0, ""gamma_mult"": 1.0}"
7,sensor,quantum/Bures-RBF,quantum,0.8222222222222222,0.9288537549407114,"{""C"": 10.0, ""gamma_mult"": 1.0}"
7,sensor,quantum/QRE-RBF,quantum,0.8222222222222222,0.9308300395256917,"{""C"": 10.0, ""gamma_mult"": 1.0}"
8,sensor,classical/TS+LR,classical,0.5777777777777777,0.6561264822134387,"{""clf__C"": 0.1}"
8,sensor,classical/MDM,classical,0.4888888888888889,0.6086956521739131,{}
8,sensor,control/riemann-kernel-SVM,control,0.6,0.6699604743083004,"{""C"": 0.1}"
8,sensor,control/logeuclid-kernel-SVM,control,0.6,0.6442687747035574,"{""C"": 0.1}"
8,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.6304347826086957,"{""C"": 10.0, ""gamma_mult"": 1.0}"
8,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.5830039525691699,"{""C"": 10.0, ""gamma_mult"": 1.0}"
8,sensor,quantum/HS-RBF,quantum,0.6222222222222222,0.6007905138339921,"{""C"": 10.0, ""gamma_mult"": 1.0}"
8,sensor,quantum/Bures-RBF,quantum,0.5777777777777777,0.5612648221343874,"{""C"": 1.0, ""gamma_mult"": 1.0}"
8,sensor,quantum/QRE-RBF,quantum,0.5555555555555556,0.5948616600790514,"{""C"": 10.0, ""gamma_mult"": 0.25}"
9,sensor,classical/TS+LR,classical,0.6,0.5793650793650794,"{""clf__C"": 0.1}"
9,sensor,classical/MDM,classical,0.4666666666666667,0.5535714285714285,{}
9,sensor,control/riemann-kernel-SVM,control,0.6,0.5813492063492064,"{""C"": 0.1}"
9,sensor,control/logeuclid-kernel-SVM,control,0.6,0.5476190476190476,"{""C"": 1.0}"
9,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.4384920634920635,"{""C"": 10.0, ""gamma_mult"": 1.0}"
9,sensor,quantum/Fidelity,quantum,0.4222222222222222,0.4821428571428572,"{""C"": 10.0, ""gamma_mult"": 1.0}"
9,sensor,quantum/HS-RBF,quantum,0.4444444444444444,0.490079365079365,"{""C"": 10.0, ""gamma_mult"": 1.0}"
9,sensor,quantum/Bures-RBF,quantum,0.4444444444444444,0.5059523809523809,"{""C"": 10.0, ""gamma_mult"": 1.0}"
9,sensor,quantum/QRE-RBF,quantum,0.4444444444444444,0.4484126984126984,"{""C"": 1.0, ""gamma_mult"": 0.25}"
10,sensor,classical/TS+LR,classical,0.6,0.6785714285714285,"{""clf__C"": 0.1}"
10,sensor,classical/MDM,classical,0.4666666666666667,0.8035714285714285,{}
10,sensor,control/riemann-kernel-SVM,control,0.5555555555555556,0.6825396825396824,"{""C"": 1.0}"
10,sensor,control/logeuclid-kernel-SVM,control,0.5777777777777777,0.623015873015873,"{""C"": 1.0}"
10,sensor,quantum/HS-overlap,quantum,0.5333333333333333,0.6428571428571428,"{""C"": 10.0, ""gamma_mult"": 1.0}"
10,sensor,quantum/Fidelity,quantum,0.5777777777777777,0.6884920634920635,"{""C"": 10.0, ""gamma_mult"": 1.0}"
10,sensor,quantum/HS-RBF,quantum,0.7333333333333333,0.7797619047619048,"{""C"": 10.0, ""gamma_mult"": 1.0}"
10,sensor,quantum/Bures-RBF,quantum,0.6444444444444445,0.7579365079365079,"{""C"": 10.0, ""gamma_mult"": 0.25}"
10,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.6388888888888888,"{""C"": 1.0, ""gamma_mult"": 0.25}"
11,sensor,classical/TS+LR,classical,0.5333333333333333,0.6027667984189724,"{""clf__C"": 10.0}"
11,sensor,classical/MDM,classical,0.5111111111111111,0.5177865612648221,{}
11,sensor,control/riemann-kernel-SVM,control,0.5777777777777777,0.6383399209486167,"{""C"": 1.0}"
11,sensor,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.6284584980237155,"{""C"": 1.0}"
11,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.4822134387351778,"{""C"": 10.0, ""gamma_mult"": 1.0}"
11,sensor,quantum/Fidelity,quantum,0.5111111111111111,0.6818181818181818,"{""C"": 10.0, ""gamma_mult"": 1.0}"
11,sensor,quantum/HS-RBF,quantum,0.5111111111111111,0.4782608695652174,"{""C"": 10.0, ""gamma_mult"": 4.0}"
11,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.6679841897233202,"{""C"": 1.0, ""gamma_mult"": 1.0}"
11,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.6482213438735178,"{""C"": 10.0, ""gamma_mult"": 0.25}"
12,sensor,classical/TS+LR,classical,0.5777777777777777,0.8353174603174603,"{""clf__C"": 0.1}"
12,sensor,classical/MDM,classical,0.4888888888888889,0.8511904761904762,{}
12,sensor,control/riemann-kernel-SVM,control,0.5777777777777777,0.8531746031746031,"{""C"": 0.1}"
12,sensor,control/logeuclid-kernel-SVM,control,0.6222222222222222,0.8273809523809523,"{""C"": 1.0}"
12,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.7202380952380952,"{""C"": 10.0, ""gamma_mult"": 1.0}"
12,sensor,quantum/Fidelity,quantum,0.4666666666666667,0.753968253968254,"{""C"": 10.0, ""gamma_mult"": 1.0}"
12,sensor,quantum/HS-RBF,quantum,0.4888888888888889,0.7559523809523809,"{""C"": 10.0, ""gamma_mult"": 0.25}"
12,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.75,"{""C"": 10.0, ""gamma_mult"": 0.25}"
12,sensor,quantum/QRE-RBF,quantum,0.4888888888888889,0.75,"{""C"": 10.0, ""gamma_mult"": 0.25}"
13,sensor,classical/TS+LR,classical,0.7333333333333333,0.8418972332015809,"{""clf__C"": 0.1}"
13,sensor,classical/MDM,classical,0.4888888888888889,0.6897233201581028,{}
13,sensor,control/riemann-kernel-SVM,control,0.7555555555555555,0.8557312252964426,"{""C"": 0.1}"
13,sensor,control/logeuclid-kernel-SVM,control,0.6,0.8280632411067194,"{""C"": 1.0}"
13,sensor,quantum/HS-overlap,quantum,0.7111111111111111,0.8043478260869565,"{""C"": 10.0, ""gamma_mult"": 1.0}"
13,sensor,quantum/Fidelity,quantum,0.7111111111111111,0.7549407114624507,"{""C"": 10.0, ""gamma_mult"": 1.0}"
13,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.6245059288537549,"{""C"": 10.0, ""gamma_mult"": 4.0}"
13,sensor,quantum/Bures-RBF,quantum,0.6,0.7312252964426877,"{""C"": 1.0, ""gamma_mult"": 1.0}"
13,sensor,quantum/QRE-RBF,quantum,0.6666666666666666,0.6857707509881423,"{""C"": 10.0, ""gamma_mult"": 0.25}"
14,sensor,classical/TS+LR,classical,0.6444444444444445,0.6640316205533597,"{""clf__C"": 0.1}"
14,sensor,classical/MDM,classical,0.5555555555555556,0.7371541501976284,{}
14,sensor,control/riemann-kernel-SVM,control,0.6,0.6442687747035574,"{""C"": 10.0}"
14,sensor,control/logeuclid-kernel-SVM,control,0.5111111111111111,0.6561264822134387,"{""C"": 1.0}"
14,sensor,quantum/HS-overlap,quantum,0.4888888888888889,0.5830039525691699,"{""C"": 10.0, ""gamma_mult"": 1.0}"
14,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.5849802371541502,"{""C"": 10.0, ""gamma_mult"": 1.0}"
14,sensor,quantum/HS-RBF,quantum,0.5111111111111111,0.5869565217391304,"{""C"": 1.0, ""gamma_mult"": 1.0}"
14,sensor,quantum/Bures-RBF,quantum,0.5777777777777777,0.5889328063241107,"{""C"": 10.0, ""gamma_mult"": 0.25}"
14,sensor,quantum/QRE-RBF,quantum,0.5111111111111111,0.6007905138339921,"{""C"": 10.0, ""gamma_mult"": 0.25}"
15,sensor,classical/TS+LR,classical,0.6666666666666666,0.924901185770751,"{""clf__C"": 0.1}"
15,sensor,classical/MDM,classical,0.4888888888888889,0.8774703557312253,{}
15,sensor,control/riemann-kernel-SVM,control,0.6222222222222222,0.9387351778656128,"{""C"": 0.1}"
15,sensor,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.9130434782608696,"{""C"": 10.0}"
15,sensor,quantum/HS-overlap,quantum,0.6,0.7687747035573121,"{""C"": 10.0, ""gamma_mult"": 1.0}"
15,sensor,quantum/Fidelity,quantum,0.5555555555555556,0.8359683794466404,"{""C"": 10.0, ""gamma_mult"": 1.0}"
15,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.8063241106719368,"{""C"": 10.0, ""gamma_mult"": 0.25}"
15,sensor,quantum/Bures-RBF,quantum,0.5333333333333333,0.8675889328063241,"{""C"": 10.0, ""gamma_mult"": 0.25}"
15,sensor,quantum/QRE-RBF,quantum,0.5777777777777777,0.8280632411067194,"{""C"": 10.0, ""gamma_mult"": 0.25}"
16,sensor,classical/TS+LR,classical,0.7555555555555555,0.7845849802371541,"{""clf__C"": 0.1}"
16,sensor,classical/MDM,classical,0.5333333333333333,0.6047430830039525,{}
16,sensor,control/riemann-kernel-SVM,control,0.7111111111111111,0.7687747035573121,"{""C"": 0.1}"
16,sensor,control/logeuclid-kernel-SVM,control,0.6888888888888889,0.7529644268774703,"{""C"": 10.0}"
16,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.4466403162055335,"{""C"": 10.0, ""gamma_mult"": 1.0}"
16,sensor,quantum/Fidelity,quantum,0.4666666666666667,0.4545454545454545,"{""C"": 10.0, ""gamma_mult"": 1.0}"
16,sensor,quantum/HS-RBF,quantum,0.5555555555555556,0.4980237154150198,"{""C"": 10.0, ""gamma_mult"": 0.25}"
16,sensor,quantum/Bures-RBF,quantum,0.5555555555555556,0.5197628458498024,"{""C"": 10.0, ""gamma_mult"": 0.25}"
16,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.541501976284585,"{""C"": 10.0, ""gamma_mult"": 0.25}"
17,sensor,classical/TS+LR,classical,0.5333333333333333,0.5948616600790514,"{""clf__C"": 0.1}"
17,sensor,classical/MDM,classical,0.5333333333333333,0.5197628458498024,{}
17,sensor,control/riemann-kernel-SVM,control,0.5555555555555556,0.5889328063241107,"{""C"": 0.1}"
17,sensor,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.6067193675889329,"{""C"": 0.1}"
17,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.632411067193676,"{""C"": 10.0, ""gamma_mult"": 1.0}"
17,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.6126482213438735,"{""C"": 10.0, ""gamma_mult"": 1.0}"
17,sensor,quantum/HS-RBF,quantum,0.5111111111111111,0.6264822134387353,"{""C"": 10.0, ""gamma_mult"": 0.25}"
17,sensor,quantum/Bures-RBF,quantum,0.5333333333333333,0.5988142292490118,"{""C"": 10.0, ""gamma_mult"": 0.25}"
17,sensor,quantum/QRE-RBF,quantum,0.4888888888888889,0.5770750988142292,"{""C"": 10.0, ""gamma_mult"": 1.0}"
18,sensor,classical/TS+LR,classical,0.4666666666666667,0.458498023715415,"{""clf__C"": 0.1}"
18,sensor,classical/MDM,classical,0.4888888888888889,0.4861660079051383,{}
18,sensor,control/riemann-kernel-SVM,control,0.4888888888888889,0.4624505928853755,"{""C"": 0.1}"
18,sensor,control/logeuclid-kernel-SVM,control,0.4888888888888889,0.4782608695652174,"{""C"": 10.0}"
18,sensor,quantum/HS-overlap,quantum,0.4888888888888889,0.4901185770750987,"{""C"": 10.0, ""gamma_mult"": 1.0}"
18,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.4624505928853755,"{""C"": 10.0, ""gamma_mult"": 1.0}"
18,sensor,quantum/HS-RBF,quantum,0.4666666666666667,0.4822134387351778,"{""C"": 10.0, ""gamma_mult"": 1.0}"
18,sensor,quantum/Bures-RBF,quantum,0.4666666666666667,0.4841897233201581,"{""C"": 10.0, ""gamma_mult"": 0.25}"
18,sensor,quantum/QRE-RBF,quantum,0.4666666666666667,0.4881422924901185,"{""C"": 10.0, ""gamma_mult"": 0.25}"
1,reference,classical/TS+LR,classical,0.7333333333333333,0.8280632411067194,"{""clf__C"": 0.1}"
1,reference,classical/MDM,classical,0.6666666666666666,0.7845849802371542,{}
1,reference,control/riemann-kernel-SVM,control,0.7777777777777778,0.8320158102766798,"{""C"": 0.1}"
1,reference,control/logeuclid-kernel-SVM,control,0.7777777777777778,0.8320158102766798,"{""C"": 0.1}"
1,reference,quantum/HS-overlap,quantum,0.7111111111111111,0.8102766798418972,"{""C"": 1.0, ""gamma_mult"": 1.0}"
1,reference,quantum/Fidelity,quantum,0.7333333333333333,0.8162055335968379,"{""C"": 10.0, ""gamma_mult"": 1.0}"
1,reference,quantum/HS-RBF,quantum,0.7333333333333333,0.8300395256916997,"{""C"": 1.0, ""gamma_mult"": 0.25}"
1,reference,quantum/Bures-RBF,quantum,0.7333333333333333,0.8221343873517787,"{""C"": 0.1, ""gamma_mult"": 1.0}"
1,reference,quantum/QRE-RBF,quantum,0.7333333333333333,0.8320158102766798,"{""C"": 1.0, ""gamma_mult"": 0.25}"
2,reference,classical/TS+LR,classical,0.7333333333333333,0.8972332015810277,"{""clf__C"": 1.0}"
2,reference,classical/MDM,classical,0.8,0.9130434782608696,{}
2,reference,control/riemann-kernel-SVM,control,0.7333333333333333,0.8992094861660078,"{""C"": 0.1}"
2,reference,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.8992094861660078,"{""C"": 0.1}"
2,reference,quantum/HS-overlap,quantum,0.7333333333333333,0.9051383399209486,"{""C"": 1.0, ""gamma_mult"": 1.0}"
2,reference,quantum/Fidelity,quantum,0.7555555555555555,0.891304347826087,"{""C"": 10.0, ""gamma_mult"": 1.0}"
2,reference,quantum/HS-RBF,quantum,0.7111111111111111,0.9031620553359684,"{""C"": 1.0, ""gamma_mult"": 0.25}"
2,reference,quantum/Bures-RBF,quantum,0.7333333333333333,0.8992094861660079,"{""C"": 1.0, ""gamma_mult"": 0.25}"
2,reference,quantum/QRE-RBF,quantum,0.7333333333333333,0.9011857707509882,"{""C"": 1.0, ""gamma_mult"": 0.25}"
3,reference,classical/TS+LR,classical,0.4444444444444444,0.4071146245059288,"{""clf__C"": 1.0}"
3,reference,classical/MDM,classical,0.5111111111111111,0.4268774703557312,{}
3,reference,control/riemann-kernel-SVM,control,0.4666666666666667,0.3972332015810276,"{""C"": 0.1}"
3,reference,control/logeuclid-kernel-SVM,control,0.4666666666666667,0.3972332015810276,"{""C"": 0.1}"
3,reference,quantum/HS-overlap,quantum,0.5333333333333333,0.4011857707509881,"{""C"": 1.0, ""gamma_mult"": 1.0}"
3,reference,quantum/Fidelity,quantum,0.4888888888888889,0.4189723320158102,"{""C"": 10.0, ""gamma_mult"": 1.0}"
3,reference,quantum/HS-RBF,quantum,0.5333333333333333,0.41699604743083,"{""C"": 1.0, ""gamma_mult"": 0.25}"
3,reference,quantum/Bures-RBF,quantum,0.4888888888888889,0.4150197628458498,"{""C"": 1.0, ""gamma_mult"": 0.25}"
3,reference,quantum/QRE-RBF,quantum,0.4888888888888889,0.409090909090909,"{""C"": 1.0, ""gamma_mult"": 0.25}"
4,reference,classical/TS+LR,classical,0.7333333333333333,0.8300395256916996,"{""clf__C"": 1.0}"
4,reference,classical/MDM,classical,0.7111111111111111,0.7806324110671937,{}
4,reference,control/riemann-kernel-SVM,control,0.7333333333333333,0.8359683794466404,"{""C"": 1.0}"
4,reference,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.8359683794466404,"{""C"": 1.0}"
4,reference,quantum/HS-overlap,quantum,0.6888888888888889,0.8122529644268774,"{""C"": 1.0, ""gamma_mult"": 1.0}"
4,reference,quantum/Fidelity,quantum,0.7111111111111111,0.8201581027667985,"{""C"": 10.0, ""gamma_mult"": 1.0}"
4,reference,quantum/HS-RBF,quantum,0.7111111111111111,0.8181818181818181,"{""C"": 1.0, ""gamma_mult"": 0.25}"
4,reference,quantum/Bures-RBF,quantum,0.7111111111111111,0.8201581027667985,"{""C"": 1.0, ""gamma_mult"": 0.25}"
4,reference,quantum/QRE-RBF,quantum,0.7111111111111111,0.8201581027667985,"{""C"": 1.0, ""gamma_mult"": 0.25}"
5,reference,classical/TS+LR,classical,0.3333333333333333,0.3531746031746032,"{""clf__C"": 1.0}"
5,reference,classical/MDM,classical,0.3777777777777777,0.4007936507936507,{}
5,reference,control/riemann-kernel-SVM,control,0.3555555555555555,0.3928571428571428,"{""C"": 0.1}"
5,reference,control/logeuclid-kernel-SVM,control,0.3555555555555555,0.3928571428571428,"{""C"": 0.1}"
5,reference,quantum/HS-overlap,quantum,0.4,0.3948412698412698,"{""C"": 1.0, ""gamma_mult"": 1.0}"
5,reference,quantum/Fidelity,quantum,0.4,0.3849206349206349,"{""C"": 10.0, ""gamma_mult"": 1.0}"
5,reference,quantum/HS-RBF,quantum,0.3555555555555555,0.380952380952381,"{""C"": 1.0, ""gamma_mult"": 0.25}"
5,reference,quantum/Bures-RBF,quantum,0.3555555555555555,0.375,"{""C"": 1.0, ""gamma_mult"": 0.25}"
5,reference,quantum/QRE-RBF,quantum,0.3333333333333333,0.371031746031746,"{""C"": 1.0, ""gamma_mult"": 0.25}"
6,reference,classical/TS+LR,classical,0.4666666666666667,0.4523809523809524,"{""clf__C"": 1.0}"
6,reference,classical/MDM,classical,0.4444444444444444,0.4841269841269842,{}
6,reference,control/riemann-kernel-SVM,control,0.4888888888888889,0.4543650793650793,"{""C"": 10.0}"
6,reference,control/logeuclid-kernel-SVM,control,0.4888888888888889,0.4543650793650793,"{""C"": 10.0}"
6,reference,quantum/HS-overlap,quantum,0.5777777777777777,0.5238095238095238,"{""C"": 1.0, ""gamma_mult"": 1.0}"
6,reference,quantum/Fidelity,quantum,0.5333333333333333,0.4464285714285714,"{""C"": 10.0, ""gamma_mult"": 1.0}"
6,reference,quantum/HS-RBF,quantum,0.5333333333333333,0.494047619047619,"{""C"": 1.0, ""gamma_mult"": 0.25}"
6,reference,quantum/Bures-RBF,quantum,0.5333333333333333,0.4642857142857143,"{""C"": 1.0, ""gamma_mult"": 0.25}"
6,reference,quantum/QRE-RBF,quantum,0.5111111111111111,0.4603174603174603,"{""C"": 1.0, ""gamma_mult"": 0.25}"
7,reference,classical/TS+LR,classical,0.9777777777777776,1.0,"{""clf__C"": 0.1}"
7,reference,classical/MDM,classical,0.9111111111111112,0.9762845849802372,{}
7,reference,control/riemann-kernel-SVM,control,0.9333333333333332,0.9960474308300395,"{""C"": 10.0}"
7,reference,control/logeuclid-kernel-SVM,control,0.9333333333333332,0.9960474308300395,"{""C"": 10.0}"
7,reference,quantum/HS-overlap,quantum,0.9333333333333332,0.9940711462450592,"{""C"": 1.0, ""gamma_mult"": 1.0}"
7,reference,quantum/Fidelity,quantum,0.9333333333333332,1.0,"{""C"": 10.0, ""gamma_mult"": 1.0}"
7,reference,quantum/HS-RBF,quantum,0.9333333333333332,0.9960474308300395,"{""C"": 1.0, ""gamma_mult"": 0.25}"
7,reference,quantum/Bures-RBF,quantum,0.9555555555555556,0.9980237154150198,"{""C"": 1.0, ""gamma_mult"": 0.25}"
7,reference,quantum/QRE-RBF,quantum,0.9333333333333332,0.9940711462450592,"{""C"": 1.0, ""gamma_mult"": 0.25}"
8,reference,classical/TS+LR,classical,0.6,0.6660079051383399,"{""clf__C"": 1.0}"
8,reference,classical/MDM,classical,0.5777777777777777,0.6284584980237153,{}
8,reference,control/riemann-kernel-SVM,control,0.6,0.66600790513834,"{""C"": 10.0}"
8,reference,control/logeuclid-kernel-SVM,control,0.6,0.66600790513834,"{""C"": 10.0}"
8,reference,quantum/HS-overlap,quantum,0.6,0.6521739130434783,"{""C"": 1.0, ""gamma_mult"": 1.0}"
8,reference,quantum/Fidelity,quantum,0.6222222222222222,0.6778656126482213,"{""C"": 10.0, ""gamma_mult"": 1.0}"
8,reference,quantum/HS-RBF,quantum,0.6,0.6758893280632411,"{""C"": 1.0, ""gamma_mult"": 0.25}"
8,reference,quantum/Bures-RBF,quantum,0.6,0.6600790513833992,"{""C"": 1.0, ""gamma_mult"": 0.25}"
8,reference,quantum/QRE-RBF,quantum,0.6222222222222222,0.6719367588932806,"{""C"": 1.0, ""gamma_mult"": 0.25}"
9,reference,classical/TS+LR,classical,0.5333333333333333,0.5337301587301587,"{""clf__C"": 10.0}"
9,reference,classical/MDM,classical,0.5333333333333333,0.5178571428571429,{}
9,reference,control/riemann-kernel-SVM,control,0.4666666666666667,0.5218253968253967,"{""C"": 0.1}"
9,reference,control/logeuclid-kernel-SVM,control,0.4666666666666667,0.5218253968253967,"{""C"": 0.1}"
9,reference,quantum/HS-overlap,quantum,0.5333333333333333,0.5317460317460317,"{""C"": 1.0, ""gamma_mult"": 1.0}"
9,reference,quantum/Fidelity,quantum,0.4666666666666667,0.5257936507936507,"{""C"": 10.0, ""gamma_mult"": 1.0}"
